"FFM","STAIDT","obs_n","percent_IQR","percent_I80R","pred_med_IQR","pred_med_IQR_up","pred_med_IQR_low","pred_med_I80R","pred_med_I80R_up","pred_med_I80R_low"
"Wet_BFL_Mag_50","T11084500",29,13.7931034482759,44.8275862068966,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11094000",21,19.047619047619,42.8571428571429,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11095500",21,19.047619047619,57.1428571428571,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11098000",64,32.8125,59.375,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11110500",32,31.25,56.25,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11111500",59,20.3389830508475,38.9830508474576,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11113000",31,38.7096774193548,58.0645161290323,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11115500",28,21.4285714285714,42.8571428571429,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11116000",30,26.6666666666667,60,0,0,1,1,0,0
"Wet_BFL_Mag_50","T11117600",28,21.4285714285714,60.7142857142857,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11117800",21,19.047619047619,33.3333333333333,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11120500",60,28.3333333333333,60,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11124500",62,17.741935483871,37.0967741935484,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11132500",37,24.3243243243243,51.3513513513513,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11138500",53,20.7547169811321,52.8301886792453,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11141150",22,45.4545454545455,81.8181818181818,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11141280",45,46.6666666666667,80,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11143000",64,35.9375,50,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11143500",32,28.125,46.875,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11148900",43,16.2790697674419,27.906976744186,0,0,1,0,0,1
"Wet_BFL_Mag_50","T11151300",54,33.3333333333333,53.7037037037037,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11151870",35,17.1428571428571,48.5714285714286,0,0,1,1,0,0
"Wet_BFL_Mag_50","T11153900",21,28.5714285714286,42.8571428571429,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11154100",21,33.3333333333333,61.9047619047619,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11154700",20,40,65,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11160000",63,22.2222222222222,53.968253968254,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11160020",23,17.3913043478261,43.4782608695652,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11160300",34,14.7058823529412,32.3529411764706,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11160500",65,33.8461538461538,56.9230769230769,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11162500",64,28.125,43.75,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11162570",37,24.3243243243243,64.8648648648649,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11169800",33,27.2727272727273,51.5151515151515,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11172100",25,28,56,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11172945",20,25,50,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11173200",34,17.6470588235294,35.2941176470588,0,0,1,1,0,0
"Wet_BFL_Mag_50","T11176400",49,30.6122448979592,42.8571428571429,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11180500",38,28.9473684210526,60.5263157894737,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11180960",37,16.2162162162162,37.8378378378378,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11182100",27,18.5185185185185,33.3333333333333,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11182500",60,25,36.6666666666667,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11196400",21,38.0952380952381,57.1428571428571,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11199500",37,45.945945945946,72.972972972973,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11209900",31,41.9354838709677,64.5161290322581,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11213500",31,48.3870967741936,64.5161290322581,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11214000",25,40,68,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11218500",30,20,50,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11220000",20,35,60,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11220500",20,30,65,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11224500",48,25,52.0833333333333,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11226500",40,35,60,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11230500",65,38.4615384615385,56.9230769230769,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11237500",64,35.9375,59.375,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11253310",33,33.3333333333333,69.6969696969697,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11257500",21,57.1428571428571,80.9523809523809,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11258000",21,52.3809523809524,76.1904761904762,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11259000",22,4.54545454545455,36.3636363636364,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11264500",65,23.0769230769231,56.9230769230769,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11266500",65,38.4615384615385,60,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11268000",24,37.5,70.8333333333333,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11269300",20,20,40,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11274500",33,42.4242424242424,78.7878787878788,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11274630",43,23.2558139534884,58.1395348837209,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11275000",32,34.375,53.125,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11281000",50,24,62,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11282000",51,35.2941176470588,58.8235294117647,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11283500",32,34.375,62.5,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11284400",45,33.3333333333333,48.8888888888889,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11292500",44,40.9090909090909,75,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11294000",29,41.3793103448276,68.9655172413793,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11294500",39,51.2820512820513,76.9230769230769,0,0,1,1,0,0
"Wet_BFL_Mag_50","T11299600",31,32.258064516129,58.0645161290323,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11315000",65,40,63.0769230769231,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11316800",54,31.4814814814815,48.1481481481481,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11318500",64,25,46.875,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11334300",23,30.4347826086957,47.8260869565217,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11337500",22,27.2727272727273,50,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11341400",27,62.962962962963,88.8888888888889,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11371000",43,39.5348837209302,65.1162790697674,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11374000",31,48.3870967741936,67.741935483871,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11375700",24,25,50,0,0,1,1,0,0
"Wet_BFL_Mag_50","T11379000",32,34.375,71.875,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11390672",23,17.3913043478261,43.4782608695652,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11394500",35,42.8571428571429,65.7142857142857,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11396400",22,45.4545454545455,68.1818181818182,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11406999",26,30.7692307692308,65.3846153846154,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11409300",33,33.3333333333333,63.6363636363636,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11414000",31,45.1612903225806,77.4193548387097,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11426150",20,40,70,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11427700",55,36.3636363636364,61.8181818181818,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11433260",20,15,45,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11449500",62,37.0967741935484,66.1290322580645,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11451100",44,18.1818181818182,36.3636363636364,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11464500",30,36.6666666666667,66.6666666666667,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11467500",23,17.3913043478261,56.5217391304348,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11467600",21,28.5714285714286,52.3809523809524,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11468000",64,37.5,60.9375,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11468500",64,26.5625,50,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11472900",21,38.0952380952381,71.4285714285714,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11473900",50,30,58,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11474500",27,22.2222222222222,40.7407407407407,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11475500",20,15,40,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11475560",48,43.75,60.4166666666667,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11475800",42,23.8095238095238,45.2380952380952,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11476500",30,23.3333333333333,46.6666666666667,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11476600",55,32.7272727272727,67.2727272727273,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11477000",21,38.0952380952381,57.1428571428571,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11478500",64,23.4375,64.0625,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11480390",35,20,31.4285714285714,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11481200",59,38.9830508474576,66.1016949152542,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11481500",44,29.5454545454545,50,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11482500",61,42.6229508196721,63.9344262295082,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11522500",65,35.3846153846154,70.7692307692308,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11523200",58,24.1379310344828,39.6551724137931,0,0,1,1,0,0
"Wet_BFL_Mag_50","T11526500",24,33.3333333333333,66.6666666666667,0,0,1,1,0,0
"Wet_BFL_Mag_50","T11528700",50,16,50,1,0,0,1,0,0
"Wet_BFL_Mag_50","T11532500",65,30.7692307692308,73.8461538461539,1,0,0,1,0,0
