"FFM","STAIDT","obs_n","percent_IQR","percent_I80R","pred_med_IQR","pred_med_IQR_up","pred_med_IQR_low","pred_med_I80R","pred_med_I80R_up","pred_med_I80R_low"
"DS_Mag_50","T11253310",28,78.5714285714286,92.8571428571429,1,0,0,1,0,0
"DS_Mag_50","T11257500",21,47.6190476190476,80.9523809523809,1,0,0,1,0,0
"DS_Mag_50","T11258000",21,76.1904761904762,90.4761904761905,1,0,0,1,0,0
"DS_Mag_50","T11259000",21,38.0952380952381,95.2380952380952,0,1,0,1,0,0
"DS_Mag_50","T11264500",65,38.4615384615385,66.1538461538461,1,0,0,1,0,0
"DS_Mag_50","T11266500",65,44.6153846153846,75.3846153846154,1,0,0,1,0,0
"DS_Mag_50","T11268000",23,47.8260869565217,78.2608695652174,0,1,0,1,0,0
"DS_Mag_50","T11274630",41,80.4878048780488,92.6829268292683,1,0,1,1,0,1
"DS_Mag_50","T11275000",32,28.125,50,1,0,0,1,0,0
"DS_Mag_50","T11281000",49,48.9795918367347,83.6734693877551,1,0,0,1,0,0
"DS_Mag_50","T11282000",50,36,72,0,1,0,1,0,0
"DS_Mag_50","T11283500",30,16.6666666666667,40,0,1,0,0,1,0
"DS_Mag_50","T11284400",44,4.54545454545455,9.09090909090909,0,1,0,0,1,0
"DS_Mag_50","T11292500",44,43.1818181818182,81.8181818181818,0,0,1,1,0,0
"DS_Mag_50","T11294000",29,10.3448275862069,31.0344827586207,0,1,0,1,0,0
"DS_Mag_50","T11294500",39,76.9230769230769,94.8717948717949,1,0,0,1,0,0
"DS_Mag_50","T11299600",30,13.3333333333333,100,0,1,0,0,1,0
"DS_Mag_50","T11315000",65,9.23076923076923,15.3846153846154,0,1,0,1,0,0
"DS_Mag_50","T11316800",53,56.6037735849057,86.7924528301887,1,0,0,1,0,0
"DS_Mag_50","T11318500",64,50,87.5,1,0,0,1,0,0
"DS_Mag_50","T11334300",23,26.0869565217391,60.8695652173913,0,1,0,0,1,0
"DS_Mag_50","T11341400",27,44.4444444444444,88.8888888888889,0,0,1,0,0,1
"DS_Mag_50","T11371000",43,74.4186046511628,95.3488372093023,1,0,0,1,0,0
"DS_Mag_50","T11374000",31,87.0967741935484,100,1,0,0,1,0,0
"DS_Mag_50","T11375700",24,58.3333333333333,83.3333333333333,1,0,0,1,0,0
"DS_Mag_50","T11379000",32,6.25,96.875,0,0,1,0,0,1
"DS_Mag_50","T11390672",20,0,100,0,1,0,0,1,0
"DS_Mag_50","T11394500",35,65.7142857142857,94.2857142857143,0,1,0,1,0,0
"DS_Mag_50","T11396400",22,63.6363636363636,95.4545454545455,0,0,1,1,0,0
"DS_Mag_50","T11406999",25,8,64,0,0,1,0,0,1
"DS_Mag_50","T11409300",33,27.2727272727273,81.8181818181818,0,1,0,0,1,0
"DS_Mag_50","T11414000",31,48.3870967741936,83.8709677419355,1,0,0,1,0,0
"DS_Mag_50","T11427700",55,29.0909090909091,54.5454545454545,0,1,0,1,0,0
"DS_Mag_50","T11433260",20,10,65,0,0,1,0,0,1
"DS_Mag_50","T11449500",61,36.0655737704918,80.327868852459,0,0,1,0,0,1
"DS_Mag_50","T11451100",44,56.8181818181818,86.3636363636364,1,0,0,1,0,0
"DS_Mag_50","T11464500",30,36.6666666666667,66.6666666666667,0,1,0,0,1,0
"DS_Mag_50","T11467500",21,38.0952380952381,66.6666666666667,0,1,0,0,1,0
"DS_Mag_50","T11467600",21,14.2857142857143,66.6666666666667,0,0,1,0,0,1
"DS_Mag_50","T11468000",64,73.4375,90.625,1,0,0,1,0,0
"DS_Mag_50","T11468500",64,67.1875,92.1875,1,0,0,1,0,0
"DS_Mag_50","T11472900",20,65,90,0,1,0,1,0,0
"DS_Mag_50","T11473900",50,34,84,0,1,0,1,0,0
"DS_Mag_50","T11474500",26,23.0769230769231,65.3846153846154,0,1,0,0,1,0
"DS_Mag_50","T11475500",20,50,90,1,0,0,1,0,0
"DS_Mag_50","T11475560",48,56.25,91.6666666666667,0,0,1,1,0,0
"DS_Mag_50","T11475800",41,68.2926829268293,95.1219512195122,1,0,0,1,0,0
"DS_Mag_50","T11476500",31,45.1612903225806,90.3225806451613,1,0,0,1,0,0
"DS_Mag_50","T11476600",55,56.3636363636364,87.2727272727273,1,0,0,1,0,0
"DS_Mag_50","T11477000",21,90.4761904761905,95.2380952380952,1,0,0,1,0,0
"DS_Mag_50","T11478500",65,56.9230769230769,90.7692307692308,0,1,0,1,0,0
"DS_Mag_50","T11480390",35,0,14.2857142857143,0,1,0,0,1,0
"DS_Mag_50","T11481200",59,30.5084745762712,69.4915254237288,0,0,1,0,0,1
"DS_Mag_50","T11481500",42,40.4761904761905,71.4285714285714,1,0,0,1,0,0
"DS_Mag_50","T11482500",62,48.3870967741936,72.5806451612903,1,0,0,1,0,0
"DS_Mag_50","T11522500",65,38.4615384615385,89.2307692307692,0,0,1,1,0,0
"DS_Mag_50","T11523200",58,39.6551724137931,79.3103448275862,0,0,1,0,0,1
"DS_Mag_50","T11526500",22,68.1818181818182,100,1,0,0,1,0,0
"DS_Mag_50","T11528700",50,50,92,1,0,0,1,0,0
"DS_Mag_50","T11532500",65,69.2307692307692,93.8461538461538,1,0,0,1,0,0
