"FFM","STAIDT","obs_n","percent_IQR","percent_I80R","pred_med_IQR","pred_med_IQR_up","pred_med_IQR_low","pred_med_I80R","pred_med_I80R_up","pred_med_I80R_low"
"Wet_BFL_Mag_10","T11396400",22,27.2727272727273,54.5454545454545,0,1,0,1,0,0
"Wet_BFL_Mag_10","T11406999",26,38.4615384615385,73.0769230769231,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11409300",33,27.2727272727273,57.5757575757576,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11414000",31,41.9354838709677,74.1935483870968,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11426150",20,30,55,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11427700",55,47.2727272727273,69.0909090909091,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11433260",20,35,65,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11449500",62,46.7741935483871,79.0322580645161,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11451100",44,25,45.4545454545455,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11464500",30,33.3333333333333,63.3333333333333,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11467500",23,21.7391304347826,69.5652173913043,0,1,0,1,0,0
"Wet_BFL_Mag_10","T11467600",21,28.5714285714286,61.9047619047619,0,0,1,1,0,0
"Wet_BFL_Mag_10","T11468000",64,35.9375,73.4375,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11468500",64,31.25,62.5,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11472900",21,19.047619047619,61.9047619047619,0,1,0,1,0,0
"Wet_BFL_Mag_10","T11473900",50,36,68,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11474500",27,33.3333333333333,59.2592592592593,0,1,0,1,0,0
"Wet_BFL_Mag_10","T11475500",20,55,85,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11475560",48,43.75,62.5,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11475800",42,40.4761904761905,54.7619047619048,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11476500",30,40,76.6666666666667,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11476600",55,32.7272727272727,69.0909090909091,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11477000",21,42.8571428571429,80.9523809523809,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11478500",64,43.75,73.4375,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11480390",35,14.2857142857143,31.4285714285714,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11481200",59,40.6779661016949,81.3559322033898,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11481500",44,45.4545454545455,65.9090909090909,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11482500",61,39.344262295082,73.7704918032787,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11522500",65,52.3076923076923,69.2307692307692,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11523200",58,29.3103448275862,55.1724137931034,0,0,1,1,0,0
"Wet_BFL_Mag_10","T11526500",24,37.5,66.6666666666667,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11528700",50,28,58,1,0,0,1,0,0
"Wet_BFL_Mag_10","T11532500",65,33.8461538461538,66.1538461538461,1,0,0,1,0,0
