"FFM","STAIDT","obs_n","percent_IQR","percent_I80R","pred_med_IQR","pred_med_IQR_up","pred_med_IQR_low","pred_med_I80R","pred_med_I80R_up","pred_med_I80R_low"
"DS_Mag_90","T11268000",23,43.4782608695652,73.9130434782609,1,0,0,1,0,0
"DS_Mag_90","T11274630",41,29.2682926829268,68.2926829268293,1,0,0,1,0,0
"DS_Mag_90","T11275000",32,34.375,53.125,0,0,1,1,0,0
"DS_Mag_90","T11281000",49,61.2244897959184,85.7142857142857,1,0,0,1,0,0
"DS_Mag_90","T11282000",50,42,62,1,0,0,1,0,0
"DS_Mag_90","T11283500",30,30,66.6666666666667,0,1,0,1,0,0
"DS_Mag_90","T11284400",44,15.9090909090909,22.7272727272727,0,1,0,0,1,0
"DS_Mag_90","T11292500",44,50,72.7272727272727,1,0,0,1,0,0
"DS_Mag_90","T11294000",29,41.3793103448276,65.5172413793103,1,0,0,1,0,0
"DS_Mag_90","T11294500",39,61.5384615384615,76.9230769230769,1,0,0,1,0,0
"DS_Mag_90","T11299600",30,26.6666666666667,60,1,0,0,1,0,0
"DS_Mag_90","T11315000",65,30.7692307692308,53.8461538461538,1,0,0,1,0,0
"DS_Mag_90","T11316800",53,60.377358490566,84.9056603773585,1,0,0,1,0,0
"DS_Mag_90","T11318500",64,57.8125,81.25,1,0,0,1,0,0
"DS_Mag_90","T11334300",23,56.5217391304348,69.5652173913043,1,0,0,1,0,0
"DS_Mag_90","T11341400",27,40.7407407407407,88.8888888888889,0,0,1,0,0,1
"DS_Mag_90","T11371000",43,48.8372093023256,79.0697674418605,1,0,0,1,0,0
"DS_Mag_90","T11374000",31,51.6129032258064,83.8709677419355,1,0,0,1,0,0
"DS_Mag_90","T11375700",24,45.8333333333333,66.6666666666667,0,0,1,1,0,0
"DS_Mag_90","T11379000",32,75,100,1,0,0,1,0,0
"DS_Mag_90","T11390672",20,40,70,0,1,0,1,0,0
"DS_Mag_90","T11394500",35,54.2857142857143,80,1,0,0,1,0,0
"DS_Mag_90","T11396400",22,68.1818181818182,81.8181818181818,1,0,0,1,0,0
"DS_Mag_90","T11406999",25,48,80,0,0,1,1,0,0
"DS_Mag_90","T11409300",33,54.5454545454545,75.7575757575758,1,0,0,1,0,0
"DS_Mag_90","T11414000",31,38.7096774193548,80.6451612903226,0,0,1,1,0,0
"DS_Mag_90","T11427700",55,34.5454545454545,58.1818181818182,1,0,0,1,0,0
"DS_Mag_90","T11433260",20,55,85,1,0,0,1,0,0
"DS_Mag_90","T11449500",61,60.655737704918,91.8032786885246,1,0,0,1,0,0
"DS_Mag_90","T11451100",44,38.6363636363636,75,1,0,0,1,0,0
"DS_Mag_90","T11464500",30,46.6666666666667,80,1,0,0,1,0,0
"DS_Mag_90","T11467500",21,38.0952380952381,57.1428571428571,1,0,0,1,0,0
"DS_Mag_90","T11467600",21,28.5714285714286,71.4285714285714,0,0,1,1,0,0
"DS_Mag_90","T11468000",64,46.875,75,1,0,0,1,0,0
"DS_Mag_90","T11468500",64,59.375,81.25,1,0,0,1,0,0
"DS_Mag_90","T11472900",20,50,80,1,0,0,1,0,0
"DS_Mag_90","T11473900",50,10,42,0,1,0,1,0,0
"DS_Mag_90","T11474500",26,26.9230769230769,65.3846153846154,0,1,0,1,0,0
"DS_Mag_90","T11475500",20,30,75,1,0,0,1,0,0
"DS_Mag_90","T11475560",48,68.75,87.5,1,0,0,1,0,0
"DS_Mag_90","T11475800",41,63.4146341463415,82.9268292682927,1,0,0,1,0,0
"DS_Mag_90","T11476500",31,54.8387096774194,74.1935483870968,1,0,0,1,0,0
"DS_Mag_90","T11476600",55,43.6363636363636,80,1,0,0,1,0,0
"DS_Mag_90","T11477000",21,33.3333333333333,61.9047619047619,1,0,0,1,0,0
"DS_Mag_90","T11478500",65,55.3846153846154,81.5384615384615,1,0,0,1,0,0
"DS_Mag_90","T11480390",35,22.8571428571429,48.5714285714286,0,1,0,1,0,0
"DS_Mag_90","T11481200",59,64.4067796610169,89.8305084745763,1,0,0,1,0,0
"DS_Mag_90","T11481500",42,42.8571428571429,69.0476190476191,1,0,0,1,0,0
"DS_Mag_90","T11482500",62,46.7741935483871,83.8709677419355,1,0,0,1,0,0
"DS_Mag_90","T11522500",65,56.9230769230769,84.6153846153846,1,0,0,1,0,0
"DS_Mag_90","T11523200",58,55.1724137931034,70.6896551724138,0,0,1,1,0,0
"DS_Mag_90","T11526500",22,45.4545454545455,86.3636363636364,1,0,0,1,0,0
"DS_Mag_90","T11528700",50,50,78,1,0,0,1,0,0
"DS_Mag_90","T11532500",65,70.7692307692308,89.2307692307692,1,0,0,1,0,0
