"STAIDT","obs_median","preds_median","medOE","FFM"
"T11477000",146,141,1.0354609929078,"Wet_BFL_Dur"
"T11478500",163.5,150.7875,1.08430738622233,"Wet_BFL_Dur"
"T11480390",89,146,0.60958904109589,"Wet_BFL_Dur"
"T11481200",175,153,1.1437908496732,"Wet_BFL_Dur"
"T11481500",168,158.1625,1.06219868805817,"Wet_BFL_Dur"
"T11482500",168,164.333333333333,1.02231237322515,"Wet_BFL_Dur"
"T11522500",156,151.291666666667,1.03112090333241,"Wet_BFL_Dur"
"T11523200",138,126.5,1.09090909090909,"Wet_BFL_Dur"
"T11526500",141.5,154.75,0.91437802907916,"Wet_BFL_Dur"
"T11528700",136,143,0.951048951048951,"Wet_BFL_Dur"
"T11532500",177,175.125,1.01070663811563,"Wet_BFL_Dur"
