agency_cd,site_no,year,month,day,discharge_cfs,discharge_flags
USGS,11468000,1960,02,19,360,A
USGS,11468000,1960,02,20,310,A
USGS,11468000,1960,02,21,270,A
USGS,11468000,1960,02,22,235,A
USGS,11468000,1960,02,23,215,A
USGS,11468000,1960,02,24,190,A
USGS,11468000,1960,02,25,180,A
USGS,11468000,1960,02,26,170,A
USGS,11468000,1960,02,27,160,A
USGS,11468000,1960,02,28,150,A
USGS,11468000,1960,02,29,140,A
USGS,11468000,1960,03,01,130,A
USGS,11468000,1960,03,02,125,A
USGS,11468000,1960,03,03,250,A
USGS,11468000,1960,03,04,2500,A
USGS,11468000,1960,03,05,5500,A
USGS,11468000,1960,03,06,4500,A
USGS,11468000,1960,03,07,4750,A
USGS,11468000,1960,03,08,3200,A
USGS,11468000,1960,03,09,2150,A
USGS,11468000,1960,03,10,1400,A
USGS,11468000,1960,03,11,1100,A
USGS,11468000,1960,03,12,1600,A
USGS,11468000,1960,03,13,2050,A
USGS,11468000,1960,03,14,1450,A
USGS,11468000,1960,03,15,938,A
USGS,11468000,1960,03,16,794,A
USGS,11468000,1960,03,17,662,A
USGS,11468000,1960,03,18,560,A
USGS,11468000,1960,03,19,483,A
USGS,11468000,1960,03,20,417,A
USGS,11468000,1960,03,21,372,A
USGS,11468000,1960,03,22,336,A
USGS,11468000,1960,03,23,309,A
USGS,11468000,1960,03,24,282,A
USGS,11468000,1960,03,25,261,A
USGS,11468000,1960,03,26,243,A
USGS,11468000,1960,03,27,258,A
USGS,11468000,1960,03,28,399,A
USGS,11468000,1960,03,29,306,A
USGS,11468000,1960,03,30,634,A
USGS,11468000,1960,03,31,778,A
USGS,11468000,1960,04,01,613,A
USGS,11468000,1960,04,02,515,A
USGS,11468000,1960,04,03,448,A
USGS,11468000,1960,04,04,393,A
USGS,11468000,1960,04,05,351,A
USGS,11468000,1960,04,06,315,A
USGS,11468000,1960,04,07,288,A
USGS,11468000,1960,04,08,267,A
USGS,11468000,1960,04,09,243,A
USGS,11468000,1960,04,10,225,A
USGS,11468000,1960,04,11,216,A
USGS,11468000,1960,04,12,202,A
USGS,11468000,1960,04,13,189,A
USGS,11468000,1960,04,14,184,A
USGS,11468000,1960,04,15,168,A
USGS,11468000,1960,04,16,158,A
USGS,11468000,1960,04,17,151,A
USGS,11468000,1960,04,18,144,A
USGS,11468000,1960,04,19,139,A
USGS,11468000,1960,04,20,129,A
USGS,11468000,1960,04,21,124,A
USGS,11468000,1960,04,22,120,A
USGS,11468000,1960,04,23,132,A
USGS,11468000,1960,04,24,156,A
USGS,11468000,1960,04,25,134,A
USGS,11468000,1960,04,26,132,A
USGS,11468000,1960,04,27,243,A
USGS,11468000,1960,04,28,243,A
USGS,11468000,1960,04,29,181,A
USGS,11468000,1960,04,30,156,A
USGS,11468000,1960,05,01,141,A
USGS,11468000,1960,05,02,139,A
USGS,11468000,1960,05,03,132,A
USGS,11468000,1960,05,04,132,A
USGS,11468000,1960,05,05,122,A
USGS,11468000,1960,05,06,112,A
USGS,11468000,1960,05,07,108,A
USGS,11468000,1960,05,08,101,A
USGS,11468000,1960,05,09,99.0,A
USGS,11468000,1960,05,10,92.0,A
USGS,11468000,1960,05,11,90.0,A
USGS,11468000,1960,05,12,88.0,A
USGS,11468000,1960,05,13,84.0,A
USGS,11468000,1960,05,14,82.0,A
USGS,11468000,1960,05,15,80.0,A
USGS,11468000,1960,05,16,78.0,A
USGS,11468000,1960,05,17,76.0,A
USGS,11468000,1960,05,18,72.0,A
USGS,11468000,1960,05,19,68.0,A
USGS,11468000,1960,05,20,68.0,A
USGS,11468000,1960,05,21,70.0,A
USGS,11468000,1960,05,22,70.0,A
USGS,11468000,1960,05,23,92.0,A
USGS,11468000,1960,05,24,246,A
USGS,11468000,1960,05,25,336,A
USGS,11468000,1960,05,26,246,A
USGS,11468000,1960,05,27,205,A
USGS,11468000,1960,05,28,174,A
USGS,11468000,1960,05,29,153,A
USGS,11468000,1960,05,30,136,A
USGS,11468000,1960,05,31,120,A
USGS,11468000,1960,06,01,110,A
USGS,11468000,1960,06,02,99.0,A
USGS,11468000,1960,06,03,90.0,A
USGS,11468000,1960,06,04,84.0,A
USGS,11468000,1960,06,05,78.0,A
USGS,11468000,1960,06,06,76.0,A
USGS,11468000,1960,06,07,76.0,A
USGS,11468000,1960,06,08,72.0,A
USGS,11468000,1960,06,09,68.0,A
USGS,11468000,1960,06,10,66.0,A
USGS,11468000,1960,06,11,63.0,A
USGS,11468000,1960,06,12,61.0,A
USGS,11468000,1960,06,13,57.0,A
USGS,11468000,1960,06,14,54.0,A
USGS,11468000,1960,06,15,50.0,A
USGS,11468000,1960,06,16,48.0,A
USGS,11468000,1960,06,17,47.0,A
USGS,11468000,1960,06,18,45.0,A
USGS,11468000,1960,06,19,42.0,A
USGS,11468000,1960,06,20,40.0,A
USGS,11468000,1960,06,21,40.0,A
USGS,11468000,1960,06,22,43.0,A
USGS,11468000,1960,06,23,38.0,A
USGS,11468000,1960,06,24,35.0,A
USGS,11468000,1960,06,25,33.0,A
USGS,11468000,1960,06,26,33.0,A
USGS,11468000,1960,06,27,35.0,A
USGS,11468000,1960,06,28,33.0,A
USGS,11468000,1960,06,29,35.0,A
USGS,11468000,1960,06,30,35.0,A
USGS,11468000,1960,07,01,35.0,A
USGS,11468000,1960,07,02,35.0,A
USGS,11468000,1960,07,03,35.0,A
USGS,11468000,1960,07,04,35.0,A
USGS,11468000,1960,07,05,33.0,A
USGS,11468000,1960,07,06,33.0,A
USGS,11468000,1960,07,07,33.0,A
USGS,11468000,1960,07,08,33.0,A
USGS,11468000,1960,07,09,33.0,A
USGS,11468000,1960,07,10,32.0,A
USGS,11468000,1960,07,11,32.0,A
USGS,11468000,1960,07,12,30.0,A
USGS,11468000,1960,07,13,29.0,A
USGS,11468000,1960,07,14,27.0,A
USGS,11468000,1960,07,15,24.0,A
USGS,11468000,1960,07,16,23.0,A
USGS,11468000,1960,07,17,23.0,A
USGS,11468000,1960,07,18,21.0,A
USGS,11468000,1960,07,19,20.0,A
USGS,11468000,1960,07,20,18.0,A
USGS,11468000,1960,07,21,17.0,A
USGS,11468000,1960,07,22,15.0,A
USGS,11468000,1960,07,23,15.0,A
USGS,11468000,1960,07,24,14.0,A
USGS,11468000,1960,07,25,15.0,A
USGS,11468000,1960,07,26,15.0,A
USGS,11468000,1960,07,27,17.0,A
USGS,11468000,1960,07,28,17.0,A
USGS,11468000,1960,07,29,17.0,A
USGS,11468000,1960,07,30,17.0,A
USGS,11468000,1960,07,31,18.0,A
USGS,11468000,1960,08,01,18.0,A
USGS,11468000,1960,08,02,18.0,A
USGS,11468000,1960,08,03,17.0,A
USGS,11468000,1960,08,04,17.0,A
USGS,11468000,1960,08,05,17.0,A
USGS,11468000,1960,08,06,15.0,A
USGS,11468000,1960,08,07,17.0,A
USGS,11468000,1960,08,08,15.0,A
USGS,11468000,1960,08,09,15.0,A
USGS,11468000,1960,08,10,14.0,A
USGS,11468000,1960,08,11,14.0,A
USGS,11468000,1960,08,12,14.0,A
USGS,11468000,1960,08,13,14.0,A
USGS,11468000,1960,08,14,14.0,A
USGS,11468000,1960,08,15,14.0,A
USGS,11468000,1960,08,16,15.0,A
USGS,11468000,1960,08,17,14.0,A
USGS,11468000,1960,08,18,13.0,A
USGS,11468000,1960,08,19,12.0,A
USGS,11468000,1960,08,20,11.0,A
USGS,11468000,1960,08,21,10.0,A
USGS,11468000,1960,08,22,9.30,A
USGS,11468000,1960,08,23,9.30,A
USGS,11468000,1960,08,24,8.50,A
USGS,11468000,1960,08,25,7.80,A
USGS,11468000,1960,08,26,8.50,A
USGS,11468000,1960,08,27,8.50,A
USGS,11468000,1960,08,28,8.50,A
USGS,11468000,1960,08,29,12.0,A
USGS,11468000,1960,08,30,10.0,A
USGS,11468000,1960,08,31,7.80,A
USGS,11468000,1960,09,01,7.10,A
USGS,11468000,1960,09,02,7.10,A
USGS,11468000,1960,09,03,7.10,A
USGS,11468000,1960,09,04,6.50,A
USGS,11468000,1960,09,05,6.50,A
USGS,11468000,1960,09,06,6.50,A
USGS,11468000,1960,09,07,6.50,A
USGS,11468000,1960,09,08,6.00,A
USGS,11468000,1960,09,09,6.50,A
USGS,11468000,1960,09,10,7.10,A
USGS,11468000,1960,09,11,6.50,A
USGS,11468000,1960,09,12,6.50,A
USGS,11468000,1960,09,13,6.50,A
USGS,11468000,1960,09,14,6.50,A
USGS,11468000,1960,09,15,6.50,A
USGS,11468000,1960,09,16,6.50,A
USGS,11468000,1960,09,17,7.10,A
USGS,11468000,1960,09,18,6.50,A
USGS,11468000,1960,09,19,6.50,A
USGS,11468000,1960,09,20,7.10,A
USGS,11468000,1960,09,21,6.50,A
USGS,11468000,1960,09,22,6.50,A
USGS,11468000,1960,09,23,6.00,A
USGS,11468000,1960,09,24,6.00,A
USGS,11468000,1960,09,25,6.00,A
USGS,11468000,1960,09,26,6.00,A
USGS,11468000,1960,09,27,6.50,A
USGS,11468000,1960,09,28,6.50,A
USGS,11468000,1960,09,29,6.50,A
USGS,11468000,1960,09,30,6.00,A
USGS,11468000,1960,10,01,6.50,A
USGS,11468000,1960,10,02,7.10,A
USGS,11468000,1960,10,03,7.80,A
USGS,11468000,1960,10,04,7.80,A
USGS,11468000,1960,10,05,8.50,A
USGS,11468000,1960,10,06,13.0,A
USGS,11468000,1960,10,07,20.0,A
USGS,11468000,1960,10,08,26.0,A
USGS,11468000,1960,10,09,23.0,A
USGS,11468000,1960,10,10,21.0,A
USGS,11468000,1960,10,11,18.0,A
USGS,11468000,1960,10,12,15.0,A
USGS,11468000,1960,10,13,15.0,A
USGS,11468000,1960,10,14,15.0,A
USGS,11468000,1960,10,15,15.0,A
USGS,11468000,1960,10,16,15.0,A
USGS,11468000,1960,10,17,15.0,A
USGS,11468000,1960,10,18,14.0,A
USGS,11468000,1960,10,19,14.0,A
USGS,11468000,1960,10,20,14.0,A
USGS,11468000,1960,10,21,14.0,A
USGS,11468000,1960,10,22,14.0,A
USGS,11468000,1960,10,23,14.0,A
USGS,11468000,1960,10,24,15.0,A
USGS,11468000,1960,10,25,15.0,A
USGS,11468000,1960,10,26,18.0,A
USGS,11468000,1960,10,27,17.0,A
USGS,11468000,1960,10,28,17.0,A
USGS,11468000,1960,10,29,21.0,A
USGS,11468000,1960,10,30,21.0,A
USGS,11468000,1960,10,31,15.0,A
USGS,11468000,1960,11,01,15.0,A
USGS,11468000,1960,11,02,15.0,A
USGS,11468000,1960,11,03,14.0,A
USGS,11468000,1960,11,04,14.0,A
USGS,11468000,1960,11,05,14.0,A
USGS,11468000,1960,11,06,14.0,A
USGS,11468000,1960,11,07,15.0,A
USGS,11468000,1960,11,08,17.0,A
USGS,11468000,1960,11,09,18.0,A
USGS,11468000,1960,11,10,17.0,A
USGS,11468000,1960,11,11,24.0,A
USGS,11468000,1960,11,12,38.0,A
USGS,11468000,1960,11,13,203,A
USGS,11468000,1960,11,14,187,A
USGS,11468000,1960,11,15,103,A
USGS,11468000,1960,11,16,68.0,A
USGS,11468000,1960,11,17,55.0,A
USGS,11468000,1960,11,18,74.0,A
USGS,11468000,1960,11,19,88.0,A
USGS,11468000,1960,11,20,68.0,A
USGS,11468000,1960,11,21,57.0,A
USGS,11468000,1960,11,22,50.0,A
USGS,11468000,1960,11,23,43.0,A
USGS,11468000,1960,11,24,55.0,A
USGS,11468000,1960,11,25,263,A
USGS,11468000,1960,11,26,649,A
USGS,11468000,1960,11,27,448,A
USGS,11468000,1960,11,28,176,A
USGS,11468000,1960,11,29,129,A
USGS,11468000,1960,11,30,377,A
USGS,11468000,1960,12,01,5580,A
USGS,11468000,1960,12,02,3040,A
USGS,11468000,1960,12,03,1360,A
USGS,11468000,1960,12,04,706,A
USGS,11468000,1960,12,05,452,A
USGS,11468000,1960,12,06,330,A
USGS,11468000,1960,12,07,261,A
USGS,11468000,1960,12,08,219,A
USGS,11468000,1960,12,09,187,A
USGS,11468000,1960,12,10,171,A
USGS,11468000,1960,12,11,171,A
USGS,11468000,1960,12,12,144,A
USGS,11468000,1960,12,13,132,A
USGS,11468000,1960,12,14,124,A
USGS,11468000,1960,12,15,303,A
USGS,11468000,1960,12,16,2540,A
USGS,11468000,1960,12,17,4580,A
USGS,11468000,1960,12,18,2200,A
USGS,11468000,1960,12,19,1370,A
USGS,11468000,1960,12,20,956,A
USGS,11468000,1960,12,21,746,A
USGS,11468000,1960,12,22,564,A
USGS,11468000,1960,12,23,431,A
USGS,11468000,1960,12,24,345,A
USGS,11468000,1960,12,25,294,A
USGS,11468000,1960,12,26,255,A
USGS,11468000,1960,12,27,225,A
USGS,11468000,1960,12,28,207,A
USGS,11468000,1960,12,29,192,A
USGS,11468000,1960,12,30,174,A
USGS,11468000,1960,12,31,161,A
USGS,11468000,1961,01,01,151,A
USGS,11468000,1961,01,02,144,A
USGS,11468000,1961,01,03,134,A
USGS,11468000,1961,01,04,124,A
USGS,11468000,1961,01,05,120,A
USGS,11468000,1961,01,06,115,A
USGS,11468000,1961,01,07,110,A
USGS,11468000,1961,01,08,115,A
USGS,11468000,1961,01,09,112,A
USGS,11468000,1961,01,10,106,A
USGS,11468000,1961,01,11,101,A
USGS,11468000,1961,01,12,97.0,A
USGS,11468000,1961,01,13,92.0,A
USGS,11468000,1961,01,14,88.0,A
USGS,11468000,1961,01,15,88.0,A
USGS,11468000,1961,01,16,84.0,A
USGS,11468000,1961,01,17,82.0,A
USGS,11468000,1961,01,18,82.0,A
USGS,11468000,1961,01,19,80.0,A
USGS,11468000,1961,01,20,76.0,A
USGS,11468000,1961,01,21,72.0,A
USGS,11468000,1961,01,22,72.0,A
USGS,11468000,1961,01,23,86.0,A
USGS,11468000,1961,01,24,99.0,A
USGS,11468000,1961,01,25,90.0,A
USGS,11468000,1961,01,26,133,A
USGS,11468000,1961,01,27,181,A
USGS,11468000,1961,01,28,146,A
USGS,11468000,1961,01,29,482,A
USGS,11468000,1961,01,30,1370,A
USGS,11468000,1961,01,31,5110,A
USGS,11468000,1961,02,01,2500,A
USGS,11468000,1961,02,02,1910,A
USGS,11468000,1961,02,03,1560,A
USGS,11468000,1961,02,04,1090,A
USGS,11468000,1961,02,05,842,A
USGS,11468000,1961,02,06,702,A
USGS,11468000,1961,02,07,553,A
USGS,11468000,1961,02,08,452,A
USGS,11468000,1961,02,09,1480,A
USGS,11468000,1961,02,10,1660,A
USGS,11468000,1961,02,11,6650,A
USGS,11468000,1961,02,12,3590,A
USGS,11468000,1961,02,13,2320,A
USGS,11468000,1961,02,14,2040,A
USGS,11468000,1961,02,15,1800,A
USGS,11468000,1961,02,16,1530,A
USGS,11468000,1961,02,17,1240,A
USGS,11468000,1961,02,18,1030,A
USGS,11468000,1961,02,19,834,A
USGS,11468000,1961,02,20,698,A
USGS,11468000,1961,02,21,574,A
USGS,11468000,1961,02,22,487,A
USGS,11468000,1961,02,23,417,A
USGS,11468000,1961,02,24,369,A
USGS,11468000,1961,02,25,333,A
USGS,11468000,1961,02,26,309,A
USGS,11468000,1961,02,27,282,A
USGS,11468000,1961,02,28,264,A
USGS,11468000,1961,03,01,246,A
USGS,11468000,1961,03,02,231,A
USGS,11468000,1961,03,03,222,A
USGS,11468000,1961,03,04,213,A
USGS,11468000,1961,03,05,225,A
USGS,11468000,1961,03,06,348,A
USGS,11468000,1961,03,07,357,A
USGS,11468000,1961,03,08,389,A
USGS,11468000,1961,03,09,875,A
USGS,11468000,1961,03,10,750,A
USGS,11468000,1961,03,11,762,A
USGS,11468000,1961,03,12,726,A
USGS,11468000,1961,03,13,646,A
USGS,11468000,1961,03,14,960,A
USGS,11468000,1961,03,15,4600,A
USGS,11468000,1961,03,16,2620,A
USGS,11468000,1961,03,17,3510,A
USGS,11468000,1961,03,18,2520,A
USGS,11468000,1961,03,19,1930,A
USGS,11468000,1961,03,20,1570,A
USGS,11468000,1961,03,21,1190,A
USGS,11468000,1961,03,22,1040,A
USGS,11468000,1961,03,23,978,A
USGS,11468000,1961,03,24,947,A
USGS,11468000,1961,03,25,1430,A
USGS,11468000,1961,03,26,1410,A
USGS,11468000,1961,03,27,1370,A
USGS,11468000,1961,03,28,1180,A
USGS,11468000,1961,03,29,983,A
USGS,11468000,1961,03,30,830,A
USGS,11468000,1961,03,31,682,A
USGS,11468000,1961,04,01,567,A
USGS,11468000,1961,04,02,494,A
USGS,11468000,1961,04,03,427,A
USGS,11468000,1961,04,04,387,A
USGS,11468000,1961,04,05,357,A
USGS,11468000,1961,04,06,327,A
USGS,11468000,1961,04,07,303,A
USGS,11468000,1961,04,08,276,A
USGS,11468000,1961,04,09,255,A
USGS,11468000,1961,04,10,240,A
USGS,11468000,1961,04,11,222,A
USGS,11468000,1961,04,12,213,A
USGS,11468000,1961,04,13,207,A
USGS,11468000,1961,04,14,192,A
USGS,11468000,1961,04,15,181,A
USGS,11468000,1961,04,16,171,A
USGS,11468000,1961,04,17,166,A
USGS,11468000,1961,04,18,158,A
USGS,11468000,1961,04,19,153,A
USGS,11468000,1961,04,20,146,A
USGS,11468000,1961,04,21,163,A
USGS,11468000,1961,04,22,348,A
USGS,11468000,1961,04,23,384,A
USGS,11468000,1961,04,24,312,A
USGS,11468000,1961,04,25,252,A
USGS,11468000,1961,04,26,216,A
USGS,11468000,1961,04,27,197,A
USGS,11468000,1961,04,28,181,A
USGS,11468000,1961,04,29,176,A
USGS,11468000,1961,04,30,184,A
USGS,11468000,1961,05,01,176,A
USGS,11468000,1961,05,02,179,A
USGS,11468000,1961,05,03,158,A
USGS,11468000,1961,05,04,146,A
USGS,11468000,1961,05,05,139,A
USGS,11468000,1961,05,06,144,A
USGS,11468000,1961,05,07,141,A
USGS,11468000,1961,05,08,132,A
USGS,11468000,1961,05,09,127,A
USGS,11468000,1961,05,10,141,A
USGS,11468000,1961,05,11,222,A
USGS,11468000,1961,05,12,252,A
USGS,11468000,1961,05,13,213,A
USGS,11468000,1961,05,14,192,A
USGS,11468000,1961,05,15,176,A
USGS,11468000,1961,05,16,163,A
USGS,11468000,1961,05,17,151,A
USGS,11468000,1961,05,18,141,A
USGS,11468000,1961,05,19,136,A
USGS,11468000,1961,05,20,134,A
USGS,11468000,1961,05,21,127,A
USGS,11468000,1961,05,22,120,A
USGS,11468000,1961,05,23,115,A
USGS,11468000,1961,05,24,110,A
USGS,11468000,1961,05,25,103,A
USGS,11468000,1961,05,26,99.0,A
USGS,11468000,1961,05,27,97.0,A
USGS,11468000,1961,05,28,92.0,A
USGS,11468000,1961,05,29,88.0,A
USGS,11468000,1961,05,30,86.0,A
USGS,11468000,1961,05,31,88.0,A
USGS,11468000,1961,06,01,84.0,A
USGS,11468000,1961,06,02,80.0,A
USGS,11468000,1961,06,03,78.0,A
USGS,11468000,1961,06,04,80.0,A
USGS,11468000,1961,06,05,80.0,A
USGS,11468000,1961,06,06,78.0,A
USGS,11468000,1961,06,07,76.0,A
USGS,11468000,1961,06,08,74.0,A
USGS,11468000,1961,06,09,70.0,A
USGS,11468000,1961,06,10,68.0,A
USGS,11468000,1961,06,11,61.0,A
USGS,11468000,1961,06,12,61.0,A
USGS,11468000,1961,06,13,61.0,A
USGS,11468000,1961,06,14,57.0,A
USGS,11468000,1961,06,15,61.0,A
USGS,11468000,1961,06,16,54.0,A
USGS,11468000,1961,06,17,47.0,A
USGS,11468000,1961,06,18,40.0,A
USGS,11468000,1961,06,19,42.0,A
USGS,11468000,1961,06,20,42.0,A
USGS,11468000,1961,06,21,40.0,A
USGS,11468000,1961,06,22,40.0,A
USGS,11468000,1961,06,23,40.0,A
USGS,11468000,1961,06,24,40.0,A
USGS,11468000,1961,06,25,36.0,A
USGS,11468000,1961,06,26,35.0,A
USGS,11468000,1961,06,27,32.0,A
USGS,11468000,1961,06,28,30.0,A
USGS,11468000,1961,06,29,29.0,A
USGS,11468000,1961,06,30,27.0,A
USGS,11468000,1961,07,01,26.0,A
USGS,11468000,1961,07,02,27.0,A
USGS,11468000,1961,07,03,26.0,A
USGS,11468000,1961,07,04,26.0,A
USGS,11468000,1961,07,05,27.0,A
USGS,11468000,1961,07,06,26.0,A
USGS,11468000,1961,07,07,24.0,A
USGS,11468000,1961,07,08,23.0,A
USGS,11468000,1961,07,09,23.0,A
USGS,11468000,1961,07,10,23.0,A
USGS,11468000,1961,07,11,20.0,A
USGS,11468000,1961,07,12,17.0,A
USGS,11468000,1961,07,13,15.0,A
USGS,11468000,1961,07,14,14.0,A
USGS,11468000,1961,07,15,13.0,A
USGS,11468000,1961,07,16,13.0,A
USGS,11468000,1961,07,17,12.0,A
USGS,11468000,1961,07,18,12.0,A
USGS,11468000,1961,07,19,12.0,A
USGS,11468000,1961,07,20,11.0,A
USGS,11468000,1961,07,21,11.0,A
USGS,11468000,1961,07,22,10.0,A
USGS,11468000,1961,07,23,10.0,A
USGS,11468000,1961,07,24,10.0,A
USGS,11468000,1961,07,25,11.0,A
USGS,11468000,1961,07,26,10.0,A
USGS,11468000,1961,07,27,10.0,A
USGS,11468000,1961,07,28,10.0,A
USGS,11468000,1961,07,29,10.0,A
USGS,11468000,1961,07,30,10.0,A
USGS,11468000,1961,07,31,11.0,A
USGS,11468000,1961,08,01,11.0,A
USGS,11468000,1961,08,02,11.0,A
USGS,11468000,1961,08,03,11.0,A
USGS,11468000,1961,08,04,11.0,A
USGS,11468000,1961,08,05,12.0,A
USGS,11468000,1961,08,06,12.0,A
USGS,11468000,1961,08,07,13.0,A
USGS,11468000,1961,08,08,14.0,A
USGS,11468000,1961,08,09,12.0,A
USGS,11468000,1961,08,10,11.0,A
USGS,11468000,1961,08,11,12.0,A
USGS,11468000,1961,08,12,12.0,A
USGS,11468000,1961,08,13,14.0,A
USGS,11468000,1961,08,14,14.0,A
USGS,11468000,1961,08,15,14.0,A
USGS,11468000,1961,08,16,14.0,A
USGS,11468000,1961,08,17,14.0,A
USGS,11468000,1961,08,18,14.0,A
USGS,11468000,1961,08,19,17.0,A
USGS,11468000,1961,08,20,17.0,A
USGS,11468000,1961,08,21,17.0,A
USGS,11468000,1961,08,22,18.0,A
USGS,11468000,1961,08,23,20.0,A
USGS,11468000,1961,08,24,17.0,A
USGS,11468000,1961,08,25,15.0,A
USGS,11468000,1961,08,26,17.0,A
USGS,11468000,1961,08,27,17.0,A
USGS,11468000,1961,08,28,18.0,A
USGS,11468000,1961,08,29,18.0,A
USGS,11468000,1961,08,30,15.0,A
USGS,11468000,1961,08,31,14.0,A
USGS,11468000,1961,09,01,11.0,A
USGS,11468000,1961,09,02,10.0,A
USGS,11468000,1961,09,03,8.50,A
USGS,11468000,1961,09,04,7.10,A
USGS,11468000,1961,09,05,7.10,A
USGS,11468000,1961,09,06,7.10,A
USGS,11468000,1961,09,07,6.50,A
USGS,11468000,1961,09,08,6.00,A
USGS,11468000,1961,09,09,11.0,A
USGS,11468000,1961,09,10,11.0,A
USGS,11468000,1961,09,11,7.80,A
USGS,11468000,1961,09,12,7.80,A
USGS,11468000,1961,09,13,7.10,A
USGS,11468000,1961,09,14,7.80,A
USGS,11468000,1961,09,15,8.50,A
USGS,11468000,1961,09,16,9.30,A
USGS,11468000,1961,09,17,10.0,A
USGS,11468000,1961,09,18,12.0,A
USGS,11468000,1961,09,19,11.0,A
USGS,11468000,1961,09,20,10.0,A
USGS,11468000,1961,09,21,10.0,A
USGS,11468000,1961,09,22,10.0,A
USGS,11468000,1961,09,23,10.0,A
USGS,11468000,1961,09,24,10.0,A
USGS,11468000,1961,09,25,9.30,A
USGS,11468000,1961,09,26,8.50,A
USGS,11468000,1961,09,27,7.80,A
USGS,11468000,1961,09,28,8.50,A
USGS,11468000,1961,09,29,8.50,A
USGS,11468000,1961,09,30,7.80,A
USGS,11468000,1961,10,01,6.50,A
USGS,11468000,1961,10,02,6.50,A
USGS,11468000,1961,10,03,6.50,A
USGS,11468000,1961,10,04,6.50,A
USGS,11468000,1961,10,05,7.10,A
USGS,11468000,1961,10,06,7.10,A
USGS,11468000,1961,10,07,7.10,A
USGS,11468000,1961,10,08,6.50,A
USGS,11468000,1961,10,09,6.50,A
USGS,11468000,1961,10,10,6.50,A
USGS,11468000,1961,10,11,18.0,A
USGS,11468000,1961,10,12,17.0,A
USGS,11468000,1961,10,13,17.0,A
USGS,11468000,1961,10,14,15.0,A
USGS,11468000,1961,10,15,13.0,A
USGS,11468000,1961,10,16,11.0,A
USGS,11468000,1961,10,17,9.30,A
USGS,11468000,1961,10,18,8.50,A
USGS,11468000,1961,10,19,8.50,A
USGS,11468000,1961,10,20,8.50,A
USGS,11468000,1961,10,21,8.50,A
USGS,11468000,1961,10,22,7.80,A
USGS,11468000,1961,10,23,7.80,A
USGS,11468000,1961,10,24,7.80,A
USGS,11468000,1961,10,25,7.80,A
USGS,11468000,1961,10,26,12.0,A
USGS,11468000,1961,10,27,21.0,A
USGS,11468000,1961,10,28,29.0,A
USGS,11468000,1961,10,29,26.0,A
USGS,11468000,1961,10,30,23.0,A
USGS,11468000,1961,10,31,18.0,A
USGS,11468000,1961,11,01,15.0,A
USGS,11468000,1961,11,02,15.0,A
USGS,11468000,1961,11,03,14.0,A
USGS,11468000,1961,11,04,14.0,A
USGS,11468000,1961,11,05,14.0,A
USGS,11468000,1961,11,06,14.0,A
USGS,11468000,1961,11,07,14.0,A
USGS,11468000,1961,11,08,14.0,A
USGS,11468000,1961,11,09,14.0,A
USGS,11468000,1961,11,10,14.0,A
USGS,11468000,1961,11,11,15.0,A
USGS,11468000,1961,11,12,15.0,A
USGS,11468000,1961,11,13,17.0,A
USGS,11468000,1961,11,14,17.0,A
USGS,11468000,1961,11,15,17.0,A
USGS,11468000,1961,11,16,17.0,A
USGS,11468000,1961,11,17,17.0,A
USGS,11468000,1961,11,18,17.0,A
USGS,11468000,1961,11,19,18.0,A
USGS,11468000,1961,11,20,29.0,A
USGS,11468000,1961,11,21,36.0,A
USGS,11468000,1961,11,22,40.0,A
USGS,11468000,1961,11,23,42.0,A
USGS,11468000,1961,11,24,138,A
USGS,11468000,1961,11,25,2600,A
USGS,11468000,1961,11,26,943,A
USGS,11468000,1961,11,27,372,A
USGS,11468000,1961,11,28,205,A
USGS,11468000,1961,11,29,358,A
USGS,11468000,1961,11,30,1610,A
USGS,11468000,1961,12,01,3860,A
USGS,11468000,1961,12,02,2050,A
USGS,11468000,1961,12,03,808,A
USGS,11468000,1961,12,04,462,A
USGS,11468000,1961,12,05,342,A
USGS,11468000,1961,12,06,270,A
USGS,11468000,1961,12,07,225,A
USGS,11468000,1961,12,08,192,A
USGS,11468000,1961,12,09,168,A
USGS,11468000,1961,12,10,153,A
USGS,11468000,1961,12,11,136,A
USGS,11468000,1961,12,12,127,A
USGS,11468000,1961,12,13,117,A
USGS,11468000,1961,12,14,115,A
USGS,11468000,1961,12,15,108,A
USGS,11468000,1961,12,16,101,A
USGS,11468000,1961,12,17,127,A
USGS,11468000,1961,12,18,148,A
USGS,11468000,1961,12,19,174,A
USGS,11468000,1961,12,20,342,A
USGS,11468000,1961,12,21,539,A
USGS,11468000,1961,12,22,459,A
USGS,11468000,1961,12,23,351,A
USGS,11468000,1961,12,24,282,A
USGS,11468000,1961,12,25,231,A
USGS,11468000,1961,12,26,202,A
USGS,11468000,1961,12,27,179,A
USGS,11468000,1961,12,28,161,A
USGS,11468000,1961,12,29,148,A
USGS,11468000,1961,12,30,139,A
USGS,11468000,1961,12,31,127,A
USGS,11468000,1962,01,01,120,A
USGS,11468000,1962,01,02,112,A
USGS,11468000,1962,01,03,108,A
USGS,11468000,1962,01,04,103,A
USGS,11468000,1962,01,05,99.0,A
USGS,11468000,1962,01,06,92.0,A
USGS,11468000,1962,01,07,88.0,A
USGS,11468000,1962,01,08,86.0,A
USGS,11468000,1962,01,09,84.0,A
