full_date,Discharge_CFS
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-01,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-02,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.98
2010-10-03,9.57
2010-10-03,9.57
2010-10-03,9.57
2010-10-03,9.57
2010-10-03,9.57
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-03,9.17
2010-10-04,9.17
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.17
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-04,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.57
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-05,9.98
2010-10-06,9.98
2010-10-06,9.98
2010-10-06,9.98
2010-10-06,9.98
2010-10-06,9.98
2010-10-06,9.98
2010-10-06,9.98
2010-10-06,9.98
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.4
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,10.8
2010-10-06,11.2
2010-10-06,11.2
2010-10-06,11.2
2010-10-06,11.2
2010-10-06,11.6
2010-10-06,11.6
2010-10-06,12.0
2010-10-06,12.5
2010-10-06,12.9
2010-10-06,13.8
2010-10-06,14.3
2010-10-06,14.8
2010-10-06,15.8
2010-10-06,16.4
2010-10-06,16.9
2010-10-06,18.1
2010-10-06,18.7
2010-10-06,19.3
2010-10-06,19.3
2010-10-06,19.9
2010-10-06,20.5
2010-10-06,20.5
2010-10-06,21.1
2010-10-06,21.1
2010-10-06,21.1
2010-10-06,21.8
2010-10-06,21.8
2010-10-06,21.8
2010-10-06,21.8
2010-10-06,21.8
2010-10-06,21.8
2010-10-06,22.4
2010-10-06,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,22.4
2010-10-07,21.8
2010-10-07,21.8
2010-10-07,21.8
2010-10-07,21.8
2010-10-07,21.8
2010-10-07,21.8
2010-10-07,21.8
2010-10-07,21.8
2010-10-07,21.8
2010-10-07,21.8
2010-10-07,21.8
2010-10-07,21.8
2010-10-07,21.8
2010-10-07,21.8
2010-10-08,21.8
2010-10-08,21.1
2010-10-08,21.1
2010-10-08,21.1
2010-10-08,21.1
2010-10-08,21.1
2010-10-08,21.1
2010-10-08,21.1
2010-10-08,21.1
2010-10-08,21.1
2010-10-08,21.1
2010-10-08,21.1
2010-10-08,21.1
2010-10-08,21.1
2010-10-08,21.1
2010-10-08,21.1
2010-10-08,21.1
2010-10-08,20.5
2010-10-08,20.5
2010-10-08,20.5
2010-10-08,20.5
2010-10-08,20.5
2010-10-08,20.5
2010-10-08,20.5
2010-10-08,20.5
2010-10-08,20.5
2010-10-08,20.5
2010-10-08,20.5
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.9
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-08,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.3
2010-10-09,19.9
2010-10-09,19.9
2010-10-09,19.9
2010-10-09,19.9
2010-10-09,19.9
2010-10-09,19.9
2010-10-09,19.9
2010-10-09,19.9
2010-10-09,19.9
2010-10-09,19.9
2010-10-09,19.9
2010-10-09,19.9
2010-10-09,19.9
2010-10-09,19.9
2010-10-09,19.9
2010-10-09,20.5
2010-10-09,20.5
2010-10-09,20.5
2010-10-09,20.5
2010-10-09,20.5
2010-10-09,20.5
2010-10-09,20.5
2010-10-09,20.5
2010-10-09,21.1
2010-10-09,21.1
2010-10-09,21.1
2010-10-09,21.1
2010-10-09,21.1
2010-10-09,21.1
2010-10-09,21.1
2010-10-09,21.1
2010-10-09,21.1
2010-10-09,21.1
2010-10-09,21.1
2010-10-09,21.1
2010-10-09,21.8
2010-10-09,21.8
2010-10-09,21.8
2010-10-09,21.8
2010-10-09,21.8
2010-10-09,21.8
2010-10-09,21.8
2010-10-09,21.8
2010-10-09,21.8
2010-10-09,21.8
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-09,22.4
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,23.7
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,22.4
2010-10-10,21.8
2010-10-10,21.8
2010-10-10,21.8
2010-10-10,21.8
2010-10-10,21.8
2010-10-10,21.8
2010-10-10,21.8
2010-10-10,21.8
2010-10-10,21.8
2010-10-10,21.8
2010-10-10,21.8
2010-10-10,21.8
2010-10-10,21.8
2010-10-11,21.8
2010-10-11,21.8
2010-10-11,21.8
2010-10-11,21.8
2010-10-11,21.8
2010-10-11,21.8
2010-10-11,21.8
2010-10-11,21.8
2010-10-11,21.8
2010-10-11,21.8
2010-10-11,21.8
2010-10-11,21.8
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,21.1
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,20.5
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-11,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.9
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,19.3
2010-10-12,18.7
2010-10-12,18.7
2010-10-12,18.7
2010-10-12,18.7
2010-10-12,18.7
2010-10-12,18.7
2010-10-12,18.7
2010-10-12,18.7
2010-10-12,18.7
2010-10-13,18.7
2010-10-13,18.7
2010-10-13,18.7
2010-10-13,18.7
2010-10-13,18.7
2010-10-13,18.7
2010-10-13,18.7
2010-10-13,18.7
2010-10-13,18.7
2010-10-13,18.7
2010-10-13,18.7
2010-10-13,18.7
2010-10-13,18.7
2010-10-13,18.7
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,18.1
2010-10-13,17.5
2010-10-13,17.5
2010-10-13,17.5
2010-10-13,17.5
2010-10-13,17.5
2010-10-13,17.5
2010-10-13,17.5
2010-10-13,17.5
2010-10-13,17.5
2010-10-13,16.9
2010-10-13,16.9
2010-10-13,16.9
2010-10-13,16.9
2010-10-13,16.9
2010-10-13,16.9
2010-10-13,16.9
2010-10-13,16.9
2010-10-13,16.9
2010-10-13,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.9
2010-10-14,16.4
2010-10-14,16.4
2010-10-14,16.4
2010-10-14,16.4
2010-10-14,16.4
2010-10-14,16.4
2010-10-14,16.4
2010-10-14,16.4
2010-10-14,16.4
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-14,15.8
2010-10-15,15.8
